N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
898.0,KBSTAR 단기국공채액티브,105035.0,20.0,-0.02%,0.0,105040.0,105050.0,105030.0
899.0,KH 필룩스,442.0,0.0,0.00%,500.0,0.0,0.0,0.0
900.0,KODEX 미국메타버스나스닥액티브,6970.0,65.0,+0.94%,0.0,6905.0,6975.0,6900.0
901.0,신송홀딩스,7010.0,10.0,+0.14%,500.0,7070.0,7150.0,6910.0
902.0,코스맥스비티아이,8630.0,60.0,+0.70%,500.0,8590.0,8700.0,8430.0
903.0,상상인증권,765.0,6.0,+0.79%,1000.0,756.0,777.0,748.0
904.0,조비,15950.0,20.0,+0.13%,5000.0,15940.0,16000.0,15870.0
905.0,ACE G2전기차&자율주행액티브,8760.0,130.0,+1.51%,0.0,8670.0,8770.0,8655.0
906.0,화승알앤에이,4335.0,20.0,-0.46%,500.0,4315.0,4360.0,4260.0
907.0,써니전자,2340.0,20.0,+0.86%,500.0,2325.0,2355.0,2300.0
908.0,부산산업,76900.0,2400.0,+3.22%,5000.0,76400.0,77400.0,74600.0
909.0,삼화왕관,37600.0,100.0,+0.27%,5000.0,37500.0,37850.0,37000.0
910.0,태평양물산,1656.0,22.0,+1.35%,500.0,1634.0,1679.0,1604.0
911.0,남성,2220.0,10.0,-0.45%,500.0,2240.0,2240.0,2200.0
912.0,한세엠케이,2660.0,30.0,+1.14%,500.0,2635.0,2695.0,2635.0
913.0,TIGER 소프트웨어,9315.0,40.0,-0.43%,0.0,9355.0,9370.0,9235.0
914.0,대유에이텍,682.0,0.0,0.00%,500.0,682.0,687.0,672.0
915.0,NH프라임리츠,4235.0,15.0,-0.35%,500.0,4250.0,4280.0,4150.0
916.0,케이비아이동국실업,788.0,32.0,+4.23%,500.0,760.0,789.0,756.0
917.0,천일고속,55100.0,1100.0,+2.04%,5000.0,55000.0,55500.0,54900.0
918.0,서울식품,210.0,2.0,+0.96%,100.0,208.0,212.0,207.0
919.0,SK케미칼우,37100.0,450.0,+1.23%,5000.0,36600.0,37100.0,36500.0
920.0,호전실업,8030.0,20.0,-0.25%,500.0,7980.0,8040.0,7850.0
921.0,ARIRANG 신흥국MSCI(합성 H),9230.0,60.0,+0.65%,0.0,9170.0,9230.0,9110.0
922.0,영흥,770.0,10.0,+1.32%,500.0,760.0,784.0,751.0
923.0,인터지스,2620.0,10.0,+0.38%,500.0,2610.0,2655.0,2605.0
924.0,태양금속,2120.0,15.0,-0.70%,500.0,2135.0,2185.0,2050.0
925.0,유성기업,2995.0,40.0,+1.35%,500.0,2955.0,3005.0,2930.0
926.0,엔케이,967.0,1.0,-0.10%,500.0,985.0,985.0,956.0
927.0,평화산업,1408.0,99.0,+7.56%,500.0,1311.0,1412.0,1307.0
928.0,덕성,4905.0,5.0,-0.10%,500.0,4895.0,4920.0,4890.0
929.0,신세계건설,19210.0,20.0,+0.10%,5000.0,19090.0,19370.0,18880.0
930.0,시디즈,38150.0,0.0,0.00%,500.0,38150.0,38350.0,37850.0
931.0,문배철강,3715.0,145.0,-3.76%,500.0,4020.0,4060.0,3715.0
932.0,티에이치엔,4225.0,215.0,+5.36%,500.0,4070.0,4330.0,4010.0
933.0,오리엔트바이오,640.0,12.0,-1.84%,500.0,650.0,650.0,637.0
934.0,한국종합기술,6910.0,50.0,+0.73%,500.0,6950.0,6950.0,6800.0
935.0,우성,24300.0,300.0,+1.25%,5000.0,24000.0,24400.0,23800.0
936.0,미래에셋 레버리지 코스닥150 선물 ETN,37490.0,70.0,+0.19%,0.0,37480.0,37620.0,36600.0
937.0,비상교육,5760.0,120.0,-2.04%,500.0,5880.0,5910.0,5760.0
938.0,두산2우B,83700.0,300.0,+0.36%,5000.0,84000.0,86100.0,83000.0
939.0,KODEX 미국반도체MV,11410.0,95.0,+0.84%,0.0,11315.0,11410.0,11290.0
940.0,신풍제약우,33950.0,1850.0,-5.17%,500.0,34500.0,34500.0,33600.0
941.0,국동,1301.0,10.0,-0.76%,500.0,1311.0,1312.0,1284.0
942.0,우진플라임,3730.0,5.0,+0.13%,500.0,3740.0,3755.0,3685.0
943.0,세원정공,7430.0,70.0,+0.95%,500.0,7360.0,7460.0,7360.0
944.0,KODEX WTI원유선물(H),14980.0,20.0,-0.13%,0.0,15015.0,15030.0,14960.0
945.0,사조오양,7820.0,40.0,+0.51%,5000.0,7750.0,7820.0,7750.0
946.0,KODEX 미국종합채권SRI액티브(H),97720.0,245.0,-0.25%,0.0,97535.0,97735.0,97475.0
947.0,까뮤이앤씨,1627.0,24.0,+1.50%,500.0,1612.0,1634.0,1601.0
948.0,영보화학,3665.0,20.0,-0.54%,500.0,3685.0,3730.0,3630.0
949.0,범양건영,2950.0,40.0,+1.37%,1000.0,2900.0,2950.0,2875.0
950.0,KBSTAR 미국단기투자등급회사채액티브,10090.0,45.0,+0.45%,0.0,10060.0,10125.0,10055.0
951.0,미래에셋 인버스 2X 코스닥150 선물 ETN,9030.0,25.0,-0.28%,0.0,9055.0,9300.0,9025.0
952.0,인디에프,1021.0,8.0,-0.78%,500.0,1038.0,1038.0,1000.0
953.0,한익스프레스,6010.0,10.0,-0.17%,500.0,5960.0,6100.0,5960.0
954.0,TIGER 경기방어,9235.0,55.0,-0.59%,0.0,9255.0,9255.0,9195.0
955.0,세하,1248.0,45.0,+3.74%,1000.0,1193.0,1251.0,1192.0
956.0,KBSTAR 중국본토대형주CSI100,18895.0,390.0,+2.11%,0.0,18645.0,18950.0,18585.0
957.0,상신브레이크,3340.0,120.0,+3.73%,500.0,3190.0,3390.0,3190.0
958.0,신한 WTI원유 선물 ETN(H),7165.0,5.0,-0.07%,0.0,7175.0,7185.0,7165.0
959.0,미래에셋맵스리츠,3555.0,10.0,+0.28%,1000.0,3565.0,3575.0,3510.0
960.0,대우부품,1499.0,11.0,-0.73%,500.0,1540.0,1540.0,1481.0
961.0,부국철강,3565.0,40.0,+1.13%,500.0,3645.0,3675.0,3505.0
962.0,TIGER 차이나CSI300레버리지(합성),22090.0,600.0,+2.79%,0.0,21490.0,22090.0,21350.0
963.0,티웨이홀딩스,646.0,7.0,+1.10%,500.0,637.0,649.0,630.0
964.0,ACE 미국WideMoat가치주,19595.0,145.0,+0.75%,0.0,19545.0,19645.0,19495.0
965.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),70520.0,10040.0,-12.46%,0.0,70285.0,70520.0,70140.0
966.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),70330.0,8780.0,-11.10%,0.0,70520.0,70520.0,69950.0
967.0,TIGER 200 중공업,3260.0,65.0,+2.03%,0.0,3205.0,3280.0,3200.0
968.0,KODEX 한국대만IT프리미어,17870.0,15.0,+0.08%,0.0,17835.0,17870.0,17740.0
969.0,신한 인버스 2X WTI원유 선물 ETN(H),110.0,5.0,+4.76%,0.0,105.0,110.0,100.0
970.0,KBSTAR 고배당,11940.0,15.0,-0.13%,0.0,11985.0,12005.0,11910.0
971.0,일진디스플,1337.0,42.0,+3.24%,500.0,1281.0,1358.0,1270.0
972.0,서원,1447.0,37.0,+2.62%,500.0,1422.0,1453.0,1410.0
973.0,TRUE S&P500 선물 ETN,13710.0,15.0,+0.11%,0.0,13720.0,13720.0,13710.0
974.0,KBSTAR 비메모리반도체액티브,9130.0,20.0,-0.22%,0.0,9145.0,9145.0,8975.0
975.0,CS홀딩스,58700.0,100.0,-0.17%,5000.0,58800.0,58800.0,58200.0
976.0,코오롱인더우,24400.0,150.0,+0.62%,5000.0,24100.0,24400.0,24100.0
977.0,갤럭시아에스엠,2450.0,10.0,-0.41%,500.0,2475.0,2490.0,2410.0
978.0,TIGER 국채3년,107095.0,220.0,-0.21%,0.0,107125.0,107145.0,106975.0
979.0,메타랩스,2705.0,80.0,-2.87%,2500.0,2785.0,2825.0,2705.0
980.0,TIGER 국고채30년스트립액티브,49410.0,785.0,-1.56%,0.0,49480.0,49660.0,49405.0
981.0,씨아이테크,1447.0,6.0,-0.41%,500.0,1479.0,1519.0,1400.0
982.0,삼일씨엔에스,5270.0,100.0,+1.93%,1000.0,5170.0,5310.0,5160.0
983.0,한창,845.0,9.0,+1.08%,500.0,837.0,857.0,821.0
984.0,쌍방울,254.0,5.0,-1.93%,500.0,258.0,259.0,251.0
985.0,TIGER 미국S&P500TR(H),10210.0,10.0,+0.10%,0.0,10200.0,10215.0,10195.0
986.0,KODEX 차이나2차전지MSCI(합성),7895.0,100.0,+1.28%,0.0,7900.0,7980.0,7740.0
987.0,전방,39450.0,100.0,-0.25%,5000.0,39450.0,39600.0,38900.0
988.0,인바이오젠,467.0,0.0,0.00%,500.0,0.0,0.0,0.0
989.0,계양전기,2410.0,30.0,-1.23%,500.0,2440.0,2450.0,2390.0
990.0,TIGER 미국S&P500레버리지(합성 H),25525.0,45.0,+0.18%,0.0,25535.0,25540.0,25455.0
991.0,KODEX 차이나H레버리지(H),2290.0,70.0,+3.15%,0.0,2215.0,2290.0,2170.0
992.0,유한양행우,54900.0,100.0,-0.18%,1000.0,55000.0,55400.0,53900.0
993.0,KODEX 바이오,8615.0,175.0,-1.99%,0.0,8900.0,8900.0,8590.0
994.0,TRUE 나스닥 100 ETN,12935.0,55.0,+0.43%,0.0,12910.0,12935.0,12890.0
995.0,국보,608.0,10.0,-1.62%,500.0,618.0,623.0,603.0
996.0,성보화학,3215.0,35.0,+1.10%,500.0,3180.0,3225.0,3180.0
997.0,TIGER 인도니프티50,9750.0,40.0,-0.41%,0.0,9885.0,9885.0,9705.0
998.0,모나미,3405.0,10.0,+0.29%,1000.0,3365.0,3415.0,3350.0
999.0,TIGER 화장품,2310.0,20.0,-0.86%,0.0,2320.0,2325.0,2305.0
1000.0,ACE KRX금현물,12105.0,145.0,-1.18%,0.0,12125.0,12180.0,12010.0
1001.0,HANARO e커머스,11660.0,70.0,-0.60%,0.0,11720.0,11750.0,11615.0
1002.0,삼정펄프,25650.0,200.0,+0.79%,5000.0,25300.0,25650.0,25300.0
1003.0,대신 S&P 인버스 2X 천연가스 선물 ETN,64100.0,8180.0,-11.32%,0.0,64335.0,64335.0,63890.0
1004.0,핸즈코퍼레이션,2930.0,40.0,+1.38%,500.0,2990.0,2990.0,2885.0
1005.0,KODEX 미국달러선물인버스2X,6855.0,110.0,-1.58%,0.0,6900.0,6910.0,6815.0
1006.0,KR모터스,657.0,38.0,-5.47%,500.0,694.0,694.0,635.0
1007.0,TIGER 차이나HSCEI,9640.0,240.0,+2.55%,0.0,9470.0,9640.0,9300.0
1008.0,화천기계,2860.0,20.0,+0.70%,500.0,2850.0,2890.0,2835.0
1009.0,ARIRANG 미국S&P500(H),17425.0,10.0,-0.06%,0.0,17425.0,17430.0,17400.0
1010.0,TIGER 미국필라델피아반도체레버리지(합성),9660.0,125.0,+1.31%,0.0,9515.0,9685.0,9515.0
1011.0,GS우,35050.0,50.0,+0.14%,5000.0,34750.0,35050.0,34750.0
1012.0,미래에셋 전기전자 Core5 ETN,31170.0,0.0,0.00%,0.0,31170.0,31170.0,31170.0
1013.0,유엔젤,4720.0,30.0,-0.63%,500.0,4770.0,4815.0,4655.0
1014.0,동양피스톤,4640.0,80.0,+1.75%,500.0,4560.0,4650.0,4500.0
1015.0,에쓰씨엔지니어링,1950.0,54.0,+2.85%,500.0,1910.0,1965.0,1880.0
1016.0,TIMEFOLIO Kstock액티브,9040.0,30.0,+0.33%,0.0,9040.0,9040.0,8960.0
1017.0,ACE 미국고배당S&P,10610.0,120.0,+1.14%,0.0,10510.0,10635.0,10510.0
1018.0,SJM,3870.0,70.0,+1.84%,500.0,3805.0,3900.0,3750.0
1019.0,KODEX 건설,3655.0,155.0,+4.43%,0.0,3520.0,3675.0,3520.0
1020.0,KBSTAR 국고채3년선물인버스,105145.0,180.0,+0.17%,0.0,105120.0,105210.0,105120.0
1021.0,TIGER 코스닥150 레버리지,13295.0,40.0,+0.30%,0.0,13255.0,13340.0,12945.0
1022.0,영화금속,1114.0,16.0,+1.46%,500.0,1107.0,1115.0,1080.0
1023.0,아센디오,702.0,9.0,+1.30%,500.0,693.0,702.0,690.0
1024.0,우신시스템,3235.0,35.0,-1.07%,500.0,3250.0,3290.0,3205.0
1025.0,KB Wise 분할매매 ETN,9865.0,0.0,0.00%,0.0,9865.0,9865.0,9865.0
1026.0,KBSTAR 중기우량회사채,104360.0,160.0,-0.15%,0.0,104520.0,104520.0,104350.0
1027.0,HANARO 글로벌럭셔리S&P(합성),19650.0,390.0,+2.02%,0.0,19405.0,19650.0,19405.0
1028.0,대신 인버스 천연가스 선물 ETN(H),7375.0,430.0,-5.51%,0.0,7355.0,7395.0,7300.0
1029.0,TIGER 차이나바이오테크SOLACTIVE,7990.0,5.0,-0.06%,0.0,7995.0,8070.0,7905.0
1030.0,SG글로벌,1305.0,75.0,+6.10%,500.0,1233.0,1330.0,1233.0
1031.0,KBSTAR Fn컨택트대표,8485.0,15.0,-0.18%,0.0,8535.0,8535.0,8440.0
1032.0,미래에셋증권우,4140.0,5.0,-0.12%,5000.0,4130.0,4180.0,4120.0
1033.0,IHQ,239.0,0.0,0.00%,500.0,0.0,0.0,0.0
1034.0,대림B&Co,3455.0,65.0,+1.92%,1000.0,3390.0,3455.0,3360.0
1035.0,화인베스틸,1929.0,64.0,+3.43%,500.0,1869.0,1940.0,1850.0
1036.0,QV 코스닥 150 ETN,14335.0,35.0,-0.24%,0.0,14425.0,14425.0,14335.0
1037.0,KBSTAR 금융채액티브,101770.0,215.0,-0.21%,0.0,101780.0,101865.0,101755.0
1038.0,TIGER 유로스탁스50(합성 H),15295.0,25.0,+0.16%,0.0,15290.0,15415.0,15290.0
1039.0,부국증권우,18700.0,160.0,-0.85%,5000.0,18680.0,18760.0,18680.0
1040.0,평화홀딩스,3825.0,115.0,+3.10%,500.0,3715.0,3890.0,3635.0
1041.0,TIGER KEDI혁신기업ESG30,10550.0,15.0,-0.14%,0.0,10550.0,10585.0,10000.0
1042.0,KODEX Fn성장,14665.0,30.0,+0.20%,0.0,14580.0,14665.0,14580.0
1043.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),22255.0,255.0,+1.16%,0.0,22230.0,22260.0,22200.0
1044.0,MH에탄올,7530.0,150.0,-1.95%,500.0,7740.0,7910.0,7190.0
1045.0,현대건설우,52600.0,300.0,-0.57%,5000.0,53100.0,54500.0,52400.0
1046.0,한국전자홀딩스,1180.0,10.0,+0.85%,500.0,1170.0,1180.0,1154.0
1047.0,KBSTAR 대형고배당10TR,15550.0,5.0,-0.03%,0.0,15635.0,15635.0,15445.0
1048.0,세원이앤씨,254.0,0.0,0.00%,500.0,0.0,0.0,0.0
1049.0,진양폴리,5480.0,290.0,+5.59%,500.0,5390.0,5950.0,5010.0
1050.0,키움 미국달러선물 ETN,10900.0,0.0,0.00%,0.0,10900.0,10900.0,10900.0
1051.0,KB 인버스 천연가스 선물 ETN,12085.0,690.0,-5.40%,0.0,12050.0,12135.0,11975.0
1052.0,대림통상,3570.0,50.0,+1.42%,1000.0,3520.0,3570.0,3430.0
1053.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,0.0
1054.0,원림,23450.0,50.0,+0.21%,5000.0,23400.0,23600.0,23300.0
1055.0,KODEX 200미국채혼합,12370.0,5.0,-0.04%,0.0,12340.0,12385.0,12315.0
1056.0,롯데칠성우,68900.0,100.0,-0.14%,500.0,68900.0,69400.0,68800.0
1057.0,HANARO 32-10 국고채액티브,53135.0,375.0,-0.70%,0.0,53190.0,53300.0,53125.0
1058.0,미래에셋 레버리지 코스피200 선물 ETN,26485.0,20.0,-0.08%,0.0,26405.0,26535.0,26320.0
1059.0,TIGER 코스닥150선물인버스,3975.0,10.0,-0.25%,0.0,3995.0,4035.0,3975.0
1060.0,동일제강,2550.0,15.0,+0.59%,500.0,2585.0,2585.0,2520.0
1061.0,키움 코스피 200 ETN,10330.0,15.0,-0.14%,0.0,10335.0,10335.0,10330.0
1062.0,TIGER 미국나스닥100커버드콜(합성),9900.0,90.0,+0.92%,0.0,9875.0,9930.0,9850.0
1063.0,진양화학,3245.0,0.0,0.00%,500.0,3150.0,3530.0,3115.0
1064.0,ARIRANG ESG가치주액티브,8120.0,10.0,+0.12%,0.0,8155.0,8155.0,8040.0
1065.0,KODEX 미국달러SOFR금리액티브(합성),10115.0,100.0,+1.00%,0.0,10045.0,10145.0,10045.0
1066.0,TRUE 인버스 2X 나스닥 100 ETN,1685.0,15.0,+0.90%,0.0,1675.0,1700.0,1675.0
1067.0,DL우,29900.0,150.0,-0.50%,5000.0,29900.0,30200.0,29750.0
1068.0,DL이앤씨2우(전환),23850.0,0.0,0.00%,5000.0,23850.0,23900.0,23650.0
1069.0,남양유업우,301000.0,1000.0,+0.33%,5000.0,310000.0,310000.0,291500.0
1070.0,페이퍼코리아,1054.0,7.0,+0.67%,500.0,1047.0,1054.0,1039.0
1071.0,KODEX 차이나H,16990.0,475.0,+2.88%,0.0,16510.0,16990.0,16500.0
1072.0,HANARO Fn K-뉴딜디지털플러스,9920.0,55.0,+0.56%,0.0,9805.0,9920.0,9805.0
1073.0,히어로즈 종합채권(AA-이상)액티브,100065.0,50.0,-0.05%,0.0,100100.0,100100.0,100065.0
1074.0,SJM홀딩스,3340.0,60.0,+1.83%,500.0,3275.0,3340.0,3245.0
1075.0,TIGER 테슬라채권혼합Fn,10420.0,25.0,+0.24%,0.0,10395.0,10420.0,10340.0
1076.0,세기상사,8880.0,30.0,+0.34%,500.0,8800.0,9080.0,8750.0
1077.0,KODEX 차이나과창판STAR50(합성),8895.0,60.0,+0.68%,0.0,8835.0,8975.0,8735.0
1078.0,미래아이앤지,350.0,0.0,0.00%,100.0,0.0,0.0,0.0
1079.0,케이탑리츠,1005.0,27.0,+2.76%,1000.0,978.0,1020.0,978.0
1080.0,키움 코스닥 150 ETN,12075.0,15.0,-0.12%,0.0,12075.0,12090.0,12075.0
1081.0,KODEX K-신재생에너지액티브,14850.0,310.0,+2.13%,0.0,14565.0,14850.0,14520.0
1082.0,TIGER 레버리지,16040.0,10.0,+0.06%,0.0,16050.0,16085.0,15905.0
1083.0,초록뱀헬스케어,567.0,27.0,+5.00%,500.0,555.0,590.0,543.0
1084.0,ACE 미국30년국채액티브(H),9965.0,85.0,-0.85%,0.0,9980.0,9980.0,9955.0
1085.0,삼성 코스닥 150 ETN,9555.0,25.0,-0.26%,0.0,9590.0,9590.0,9555.0
1086.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0
1087.0,TIGER 글로벌BBIG액티브,10210.0,95.0,+0.94%,0.0,10115.0,10220.0,10115.0
1088.0,우진아이엔에스,6240.0,180.0,+2.97%,500.0,6100.0,6250.0,6060.0
1089.0,QV 레버리지 S&P500 ETN,23780.0,65.0,+0.27%,0.0,23870.0,23870.0,23780.0
1090.0,KODEX WTI원유선물인버스(H),4570.0,15.0,+0.33%,0.0,4550.0,4570.0,4545.0
1091.0,KODEX 코스피TR,12445.0,20.0,+0.16%,0.0,12375.0,12445.0,12375.0
1092.0,KODEX K-로봇액티브,13075.0,15.0,+0.11%,0.0,13060.0,13090.0,12940.0
1093.0,TIGER 글로벌클라우드컴퓨팅INDXX,8265.0,45.0,+0.55%,0.0,8245.0,8265.0,8230.0
1094.0,에셋플러스 글로벌플랫폼액티브,6115.0,60.0,+0.99%,0.0,6045.0,6120.0,6045.0
1095.0,ACE 단기채권알파액티브,102435.0,5.0,0.00%,0.0,102435.0,102445.0,102425.0
1096.0,KODEX 헬스케어,12675.0,140.0,-1.09%,0.0,12995.0,12995.0,12620.0
1097.0,태원물산,6000.0,310.0,+5.45%,500.0,5640.0,6020.0,5500.0
1098.0,ACE 인도네시아MSCI(합성),11110.0,50.0,-0.45%,0.0,11180.0,11635.0,11090.0
1099.0,KODEX 아시아달러채권SRI플러스액티브,50590.0,285.0,+0.57%,0.0,50695.0,50735.0,50590.0
1100.0,호텔신라우,60300.0,0.0,0.00%,5000.0,61200.0,61200.0,60000.0
1101.0,바다로19호,2975.0,0.0,0.00%,5000.0,2960.0,2980.0,2960.0
1102.0,삼성 레버리지 은 선물 ETN(H),15035.0,540.0,-3.47%,0.0,14865.0,15035.0,14705.0
1103.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9170.0,0.0,0.00%,0.0,9170.0,9175.0,9150.0
1104.0,TIGER 인버스,5095.0,0.0,0.00%,0.0,5110.0,5120.0,5090.0
1105.0,동원금속,957.0,15.0,+1.59%,500.0,942.0,957.0,936.0
1106.0,KODEX 철강,10105.0,305.0,+3.11%,0.0,9925.0,10175.0,9880.0
1107.0,세우글로벌,1551.0,20.0,+1.31%,500.0,1531.0,1555.0,1513.0
1108.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,12335.0,120.0,+0.98%,0.0,12245.0,12335.0,12245.0
1109.0,SOL 미국S&P500,11310.0,120.0,+1.07%,0.0,11200.0,11325.0,11200.0
1110.0,한국주강,3880.0,260.0,+7.18%,500.0,4705.0,4705.0,3880.0
1111.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,17310.0,190.0,+1.11%,0.0,17110.0,17355.0,17065.0
1112.0,DL이앤씨우,20450.0,50.0,-0.24%,5000.0,20500.0,20850.0,20450.0
1113.0,파워 200,34400.0,40.0,-0.12%,0.0,34215.0,34415.0,34185.0
1114.0,에넥스,715.0,5.0,+0.70%,500.0,711.0,720.0,703.0
1115.0,이화산업,15300.0,0.0,0.00%,5000.0,15300.0,15590.0,15280.0
1116.0,삼성 코스피 200 ETN,8560.0,30.0,-0.35%,0.0,8590.0,8590.0,8545.0
1117.0,TRUE 코스피 200 ETN,8555.0,60.0,-0.70%,0.0,8575.0,8575.0,8555.0
1118.0,비비안,1428.0,21.0,+1.49%,500.0,1407.0,1433.0,1387.0
1119.0,참엔지니어링,722.0,2.0,+0.28%,500.0,720.0,726.0,716.0
1120.0,TIGER 퓨처모빌리티액티브,11080.0,60.0,-0.54%,0.0,11140.0,11165.0,11010.0
1121.0,SOL 국고채10년,104890.0,475.0,-0.45%,0.0,105305.0,105305.0,104820.0
1122.0,SOL KIS단기통안채,103215.0,10.0,-0.01%,0.0,103240.0,103240.0,103215.0
1123.0,유화증권우,2420.0,20.0,+0.83%,1000.0,2400.0,2420.0,2390.0
1124.0,동양고속,14590.0,150.0,-1.02%,5000.0,14660.0,14660.0,14550.0
1125.0,WISCOM,2750.0,35.0,-1.26%,500.0,2760.0,2815.0,2740.0
1126.0,삼성 미국 대형 성장주 ETN,21065.0,50.0,+0.24%,0.0,21055.0,21065.0,21055.0
1127.0,SHD,34600.0,950.0,+2.82%,5000.0,33550.0,34600.0,32600.0
1128.0,한화갤러리아우,14450.0,370.0,-2.50%,500.0,14990.0,15270.0,14450.0
1129.0,신한 레버리지 금 선물 ETN,20975.0,480.0,-2.24%,0.0,20685.0,20980.0,20685.0
1130.0,ACE 삼성그룹섹터가중,15990.0,90.0,-0.56%,0.0,16080.0,16080.0,15895.0
1131.0,TBH글로벌,1989.0,46.0,+2.37%,500.0,1963.0,2020.0,1963.0
1132.0,미래에셋 원자재 선물 ETN(H),13770.0,35.0,+0.25%,0.0,13740.0,13775.0,13645.0
1133.0,KOSEF 통안채1년,102795.0,15.0,-0.01%,0.0,102825.0,102825.0,102795.0
1134.0,TIGER 미국나스닥바이오,20315.0,15.0,+0.07%,0.0,20300.0,20340.0,20205.0
1135.0,KODEX 미국달러선물인버스,8675.0,75.0,-0.86%,0.0,8725.0,8725.0,8655.0
1136.0,진도,3275.0,100.0,+3.15%,500.0,3210.0,3280.0,3160.0
1137.0,KODEX 증권,6365.0,15.0,+0.24%,0.0,6350.0,6375.0,6300.0
1138.0,TIGER KRX인터넷K-뉴딜,4265.0,40.0,-0.93%,0.0,4295.0,4295.0,4225.0
1139.0,주연테크,688.0,5.0,+0.73%,200.0,683.0,689.0,671.0
1140.0,윌비스,605.0,4.0,+0.67%,1000.0,606.0,608.0,592.0
1141.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),16255.0,70.0,+0.43%,0.0,16195.0,16265.0,16170.0
1142.0,동원수산,8690.0,40.0,+0.46%,5000.0,8650.0,8690.0,8600.0
1143.0,SK디스커버리우,29350.0,250.0,+0.86%,5000.0,29100.0,29450.0,28800.0
1144.0,KBSTAR 게임테마,11520.0,45.0,-0.39%,0.0,11605.0,11630.0,11425.0
1145.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12815.0,75.0,-0.58%,0.0,12730.0,12820.0,12730.0
1146.0,TIGER 미국나스닥100TR(H),10975.0,15.0,-0.14%,0.0,10950.0,10975.0,10950.0
1147.0,형지엘리트,1232.0,34.0,+2.84%,500.0,1227.0,1248.0,1202.0
1148.0,TRUE 코스피 양매도 3% OTM ETN,7670.0,0.0,0.00%,0.0,7670.0,7670.0,7670.0
1149.0,KB 레버리지 S&P 500 선물 ETN(H),9475.0,10.0,+0.11%,0.0,9515.0,9515.0,9465.0
1150.0,KODEX 차이나심천ChiNext(합성),10910.0,90.0,+0.83%,0.0,10850.0,10910.0,10785.0
1151.0,경인전자,24000.0,0.0,0.00%,5000.0,24000.0,24500.0,23800.0
1152.0,SOL 200 Top10,8745.0,40.0,-0.46%,0.0,8740.0,8750.0,8685.0
1153.0,TRUE 레버리지 코스닥 150 선물 ETN,37595.0,95.0,+0.25%,0.0,37575.0,37625.0,36635.0
1154.0,하나 레버리지 코스닥150 선물 ETN,37440.0,185.0,+0.50%,0.0,37375.0,37510.0,37230.0
1155.0,삼성 레버리지 코스닥150 선물 ETN,37385.0,20.0,+0.05%,0.0,37435.0,37605.0,36600.0
1156.0,대신 레버리지 코스닥 150 선물 ETN,37355.0,0.0,0.00%,0.0,37355.0,37355.0,37355.0
1157.0,두산퓨얼셀2우B,12440.0,410.0,+3.41%,100.0,12030.0,12450.0,11730.0
1158.0,세방우,10050.0,110.0,+1.11%,500.0,9980.0,10050.0,9900.0
1159.0,삼성 미국 대형 성장주 ETN(H),18495.0,0.0,0.00%,0.0,18495.0,18495.0,18495.0
1160.0,신한 구리 선물 ETN(H),18205.0,160.0,-0.87%,0.0,18150.0,18205.0,18150.0
1161.0,SUN&L,2880.0,45.0,+1.59%,1000.0,2835.0,2890.0,2835.0
1162.0,삼화전자,3000.0,60.0,+2.04%,1000.0,2960.0,3020.0,2930.0
1163.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,14495.0,70.0,+0.49%,0.0,14455.0,14635.0,14455.0
1164.0,삼성 레버리지 나스닥 100 ETN(H),9035.0,0.0,0.00%,0.0,9030.0,9040.0,9005.0
1165.0,신한 레버리지 S&P500 선물 ETN,18040.0,180.0,+1.01%,0.0,17955.0,18080.0,17940.0
1166.0,삼성 미국 대형 가치주 ETN,18020.0,0.0,0.00%,0.0,18020.0,18020.0,18020.0
1167.0,KODEX 미국달러선물레버리지,12370.0,245.0,+2.02%,0.0,12250.0,12410.0,12250.0
1168.0,KODEX IT,17950.0,140.0,-0.77%,0.0,18085.0,18140.0,17880.0
1169.0,TIGER 미국S&P500배당귀족,10235.0,60.0,+0.59%,0.0,10175.0,10275.0,10175.0
1170.0,삼성 레버리지 China A50 선물 ETN(H),35570.0,1045.0,+3.03%,0.0,35100.0,35570.0,35090.0
1171.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1172.0,KODEX KRX기후변화솔루션,12635.0,70.0,+0.56%,0.0,12550.0,12665.0,12500.0
1173.0,신풍,1010.0,1.0,-0.10%,500.0,1011.0,1018.0,1007.0
1174.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),70355.0,9910.0,-12.35%,0.0,70160.0,70705.0,70020.0
1175.0,대교우B,1802.0,2.0,+0.11%,500.0,1800.0,1807.0,1796.0
